-0.98765,-0.79674,-0.61093,-0.43903,-0.28836,-0.16409,-0.068736,-0.0019646,0.039373,0.060885,0.070074,0.075567,0.086251,0.11037,0.15471,0.22387,0.31984,0.44173,0.58589,0.74618,0.91462,1.0821,1.2392,1.3774,1.4893,1.5701,1.6172,1.6313,1.6157,1.5763,1.5206,1.4577,1.3967,1.346,1.3128,1.3019,1.3155,1.3532,1.4116,1.4848,1.5651,1.6439,1.7119,1.761,1.7841,1.7766,1.7364,1.6644,1.5642,1.4419,1.3055,1.1643,1.0275,0.90393,0.80091,0.72354,0.67431,0.65284,0.65594,0.67797,0.71139,0.74754,0.77749,0.79298,0.78718,0.75546,0.6958,0.60906,0.49887,0.37133,0.23442,0.097206,-0.030973,-0.14145,-0.22705,-0.28277,-0.30629,-0.29814,-0.26167,-0.20274,-0.12907,-0.04956,0.026654,0.091048,0.13656,0.1583,0.15397,0.12417,0.072242,0.0040044,-0.072858,-0.14955,-0.21703,-0.26692,-0.29233,-0.28855,-0.25353,-0.18808,-0.095828,0.017123,0.14278,0.27201,0.39544,0.50433,0.59139,0.65155,0.68232,0.68413,0.66018,0.61614,0.55958,0.4992,0.44394,0.40211,0.38056,0.38397,0.41437,0.47096,0.55014,0.64584,0.75013,0.85397,0.94807,1.0238,1.074,1.0938,1.0808,1.0357,0.96175,0.86495,0.75306,0.63499,0.51994,0.41648,0.33171,0.27058,0.23541,0.22568,0.23806,0.26679,0.30423,0.34163,0.37,0.381,0.3678,0.32571,0.25274,0.14974,0.020379,-0.12919,-0.29093,-0.45568,-0.61401,-0.75714,-0.87776,-0.97072,-1.0335,-1.0666,-1.073,-1.0585,-1.0305,-0.99771,-0.96908,-0.95286,-0.95586,-0.98274,-1.0355,-1.1133,-1.2125,-1.3271,-1.449,-1.5692,-1.6785,-1.768,-1.8308,-1.8618,-1.8586,-1.822,-1.7552,-1.6642,-1.5566,-1.4415,-1.328,-1.2247,-1.1386,-1.0747,-1.0353,-1.02,-1.0253,-1.0455,-1.073,-1.0991,-1.1147,-1.1115,-1.0826,-1.0235,-0.93216,-0.80938,-0.65888,-0.48683
0,0,-0.034705,-0.088728,-0.15023,-0.21045,-0.26336,-0.30533,-0.33473,-0.35158,-0.35709,-0.35331,-0.34272,-0.32785,-0.31106,-0.2942,-0.27846,-0.26429,-0.25133,-0.23851,-0.22416,-0.20624,-0.18254,-0.151,-0.10986,-0.057982,0.0050873,0.078974,0.16248,0.25366,0.3499,0.44816,0.54519,0.63779,0.72306,0.79866,0.86303,0.91551,0.95638,0.98688,1.009,1.0253,1.0386,1.0517,1.0671,1.0867,1.1116,1.1419,1.1768,1.2146,1.253,1.2892,1.3201,1.3427,1.3545,1.3538,1.3395,1.3118,1.2718,1.2216,1.164,1.1026,1.0406,0.98157,0.92824,0.88268,0.84606,0.81848,0.79911,0.78621,0.77738,0.76979,0.76046,0.74656,0.72571,0.69621,0.65722,0.60886,0.55221,0.48922,0.42248,0.35503,0.29,0.23032,0.17848,0.13626,0.1046,0.083548,0.072263,0.069134,0.071939,0.078074,0.084801,0.089518,0.090008,0.084659,0.072631,0.053942,0.029472,0.00088259,-0.029549,-0.059158,-0.085157,-0.10492,-0.11622,-0.11748,-0.10788,-0.087469,-0.057116,-0.018475,0.026195,0.074218,0.12274,0.16901,0.21058,0.24559,0.2729,0.29222,0.30412,0.31,0.31188,0.31225,0.31375,0.31892,0.32992,0.3483,0.3748,0.40933,0.4509,0.4977,0.54729,0.5968,0.64314,0.68335,0.71483,0.73558,0.74445,0.7412,0.72657,0.70219,0.67041,0.63408,0.59623,0.55975,0.52714,0.50021,0.47994,0.46639,0.45869,0.45517,0.45351,0.45097,0.44467,0.43188,0.41029,0.37824,0.33491,0.28043,0.21582,0.14297,0.064393,-0.016976,-0.098112,-0.17618,-0.24879,-0.31424,-0.37163,-0.42094,-0.46296,-0.49923,-0.53186,-0.56325,-0.59595,-0.6323,-0.67426,-0.72315,-0.77959,-0.84333,-0.91334,-0.98787,-1.0646,-1.141,-1.2143,-1.2819,-1.3418,-1.3925,-1.4331,-1.4635,-1.4844,-1.4971,-1.5033,-1.5052,-1.505,-1.5048,-1.5061,-1.5104,-1.518,-1.5289,-1.5422,-1.5564
