2.0862,2.7068,2.7094,2.7786,2.3496,2.2119,1.8195,1.8935,1.7628,2.0186,1.9078,2.019,1.6764,1.5939,1.2164,1.3234,1.3397,1.9405,2.3973,3.2381,3.6461,4.1531,4.038,3.986,3.4325,3.1678,2.6461,2.5891,2.3261,2.4487,2.2044,2.1822,1.7069,1.4927,0.98514,0.96409,0.85467,1.3327,1.6702,2.3953,2.6917,3.0916,2.8744,2.7255,2.0807,1.7304,1.1294,0.99932,0.66986,0.73294
0,0.55921,0.89611,1.036,1.1102,1.1292,1.1344,1.1164,1.1073,1.0926,1.0982,1.0952,1.1,1.0816,1.062,1.0178,0.99221,0.97458,1.016,1.075,1.1551,1.2136,1.2608,1.2845,1.2979,1.2948,1.2865,1.267,1.25,1.2283,1.2158,1.197,1.1818,1.1475,1.1075,1.0382,0.97561,0.91145,0.9162,0.95496,1.0411,1.1077,1.1653,1.1893,1.1988,1.1787,1.1462,1.0835,1.018,0.92807
