-2.4091,-2.4091,-2.4091,0.87333,0.87333,0.87333,-0.091035,-0.091035,-0.091035,-2.8421,-2.8421,-2.8421,-0.81984,-0.81984,-0.81984,-1.0416,-1.0416,-1.0416,-1.6255,-1.6255,-1.6255,1.6754,1.6754,1.6754,0.57054,0.57054,0.57054,-2.102,-2.102,-2.102,0.31954,0.31954,0.31954,0.78199,0.78199,0.78199,-1.4439,-1.4439,-1.4439,-1.3648,-1.3648,-1.3648,1.1825,1.1825,1.1825,-5,-5,-5,0.91931,0.91931
0,-0.62582,-0.88763,-1.0073,-0.70214,-0.3189,0.030872,-0.0056934,-0.031286,-0.049178,-0.72564,-0.97457,-1.0829,-1.0022,-0.93017,-0.86982,-0.85155,-0.83829,-0.82876,-0.89651,-0.93799,-0.96449,-0.4691,0.14678,0.54491,0.53706,0.53153,0.52763,-0.21909,-0.66643,-0.86824,-0.63117,-0.39403,-0.19276,0.097656,0.29437,0.4202,-0.11983,-0.47752,-0.67193,-0.76822,-0.8265,-0.86336,-0.43435,0.030008,0.35943,-0.89094,-1.1709,-1.264,-1.0935
